GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Start Page,Company Name,Company NAIC,Class Terms,Subject Terms
2955085746,Doctored photo of princess triggers media crisis,2024-03-12,Newspapers,"['Judkis, Maura', 'Kingsberry, Janay', 'Scribner, Herb', 'Adam, Karla']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,,,,"['Journalism', 'Abdominal surgery', 'Photographs', 'False information', 'Conspiracy', 'Artificial intelligence', 'Credibility', 'Celebrities', 'Journalistic ethics', 'Retouching', 'Social networks', 'Editing']"
2955085756,Politics and sobriety rule the Oscars red carpet,2024-03-12,Newspapers,"['Tashjian, Rachel']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,C.8,"['Balenciaga', 'Gianni Versace SpA']","['541490', '315250', '334519']",,"['Motion pictures', 'Actors', 'State of the Union Address', 'Sex crimes']"
2955085801,"Gaza war may stoke 'generational' terror threat, intelligence official says",2024-03-12,Newspapers,"['Harris, Shane', 'Hauslohner, Abigail', 'Nakashima, Ellen']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.11,"['United Nations--UN', 'Hamas']","['928120', '813940']",,"['Humanitarian aid', 'Humanitarianism', 'Intelligence gathering', 'War', 'Famine', 'Hostages', 'Intelligence services', 'Truces & cease fires']"
2955085840,The moments that made the awards ceremony shine,2024-03-12,Newspapers,"['Yahr, Emily', 'Rao, Sonia', 'AndrewsDyer, Helena', 'Branigin, Anne']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,C.1,,,,"['Rites & ceremonies', 'Academy awards', 'Audiences', 'Motion picture directors & producers', 'Politics', 'Screenplays', 'Actors', 'Nuclear weapons', 'Dehumanization']"
2955085843,Israeli pressure on Palestinian economy pushes West Bank to the brink,2024-03-12,Newspapers,"['Parker, Claire']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.11,"['International Bank for Reconstruction & Development--World Bank', 'Palestinian National Authority', 'Hamas']","['541720', '928120', '921190', '813940']",,"['Workers', 'Employment', 'Palestinian people', 'Families & family life', 'Gross Domestic Product--GDP', 'Militancy', 'Refugee camps', 'Unemployment']"
2955122211,"Barbara Lee didn't win Senate race, but she's still laughing",2024-03-12,Newspapers,"['Smith, Erika D']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,B.1,"['Congress', 'Democratic Party', 'Senate-US']","['921120', '813940', '921120']",,"['White people', 'Primaries & caucuses', 'Fund raising', 'African Americans', 'Political activism', 'Minority & ethnic groups', 'Black people', 'Political parties', 'Political appointments', 'State elections', 'Lobbyists', 'Women', 'Voters', 'Congressional elections', 'Political advertising', 'Truces & cease fires']"
2955126473,Racist Graffiti Unnerves Elite School in New York,2024-03-12,Newspapers,"['Closson, Troy', 'Cruz, Liset']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.15,,,,"['Cameras', 'Students', 'Hate crimes', 'Antisemitism', 'Graffiti', 'Vandalism', 'School violence', 'Criminal investigations', 'Secondary schools', 'Teachers', 'Education']"
2955126478,Many Muslims Find Holy Site Out of Bounds,2024-03-12,Newspapers,"['Abdulrahim, Raja']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,['Hamas'],['813940'],,"['Ramadan', 'Muslims', 'Palestinian people', 'Jewish people', 'Prayer', 'Sermons', 'Police', 'Prime ministers', 'Mosques & temples']"
2955126492,'Oppenheimer' Leads The List of Highlights,2024-03-12,Newspapers,"['Barnes, Brooks']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,C.7,,,,"['Nominations', 'Ticket sales', 'Screenplays', 'Academy awards', 'Documentary films', 'Actors', 'Motion picture directors & producers']"
2955126495,Biden's Budget Meant to Draw Line vs. Trump,2024-03-12,Newspapers,"['Tankersley, Jim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,['Congress'],['921120'],,"['Tax rates', 'Borrowing', 'State of the Union Address', 'Social security taxes', 'Government aid', 'Presidents', 'Solvency', 'National debt', 'Cost control', 'Tax cuts', 'Voters', 'Medicare', 'Budget deficits', 'Tax increases', 'Federal budget', 'Government spending']"
2955126504,Marking 4 Years Since Covid Shutdowns Began,2024-03-12,Newspapers,"['Leonhardt, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.15,,,,"['COVID-19 vaccines', 'Fatalities', 'Shutdowns', 'Schools', 'State of the Union Address', 'Pandemics', 'Masks', 'Government mandates']"
2955126505,Of Odds and Ends and Good Boys at the Show,2024-03-12,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,C.6,,,,"['Nominations', 'Rites & ceremonies', 'Holocaust', 'Awards & honors', 'Motion picture directors & producers', 'Seasons', 'Actors']"
2955126508,Mixing a Golden Past And a Thorny Present,2024-03-12,Newspapers,"['Wilkinson, Alissa']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,C.1,['SAG-AFTRA'],['813930'],,"['Nominations', 'Academy awards', 'Strikes', 'Documentary films', 'Motion picture directors & producers', 'Pandemics']"
2955126510,"For Gazans, Celebration Of Ramadan Will Be Hard",2024-03-12,Newspapers,"['Abdulrahim, Raja']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.9,,,,"['Hunger', 'Ramadan', 'Mosques & temples', 'Palestinian people', 'Truces & cease fires']"
2955156063,Big Gold Rally Surprises Wall Street --- An odd cocktail of market factors is spurring the haven asset to records,2024-03-12,Newspapers,"['Henderson, Bob']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,"['JPMorgan Chase & Co', 'Hamas']","['522110', '522292', '523150', '813940']","['Public Finance Activities', 'Monetary Authorities-Central Bank']","['Futures', 'Gold', 'Geopolitics', 'Institutional investments', 'Federal Reserve monetary policy', 'Inflation', 'Interest rates', 'Central banks', 'Investors', 'Commodity prices']"
2955156064,Biden's Budget Signals Campaign Priorities --- Proposal to boost spending and taxes and trim deficit sets up clash with GOP,2024-03-12,Newspapers,"['Restuccia, Andrew', 'Duehren, Andrew', 'Rubin, Richard']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,"['Republican Party', 'Congress']","['813940', '921120']","['Executive Offices', 'Child Care Services', 'Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)']","['Federal budget', 'Child care', 'Taxes', 'Political campaigns', 'Presidents', 'Fiscal years', 'Prescription drugs', 'Tax cuts', 'Budget deficits', 'Medicare', 'Tax increases', 'Tax legislation', 'Government spending']"
2955156068,"World News: Europe Battles New Terror Threat --- Israel-Hamas war spurs new actors, putting security services on edge",2024-03-12,Newspapers,"['Pancevski, Bojan', 'Bertrand, Benoit']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.6,"['Hezbollah-Party of God', 'Islamic State of Iraq & the Levant--ISIS', 'Hamas']","['813940', '813940', '813940']",['International Affairs'],"['Refugees', 'Diplomatic & consular services', 'Jewish people', 'Criminal investigations', 'Assassinations & assassination attempts', 'Intelligence services', 'Terrorism', 'National security', 'Israel Hamas War-2023']"
2955156076,Free Expression: What's Behind the Propaganda War Against Israel,2024-03-12,Newspapers,"['Baker, Gerard']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.15,"['Hamas', 'Islamic State of Iraq & the Levant--ISIS']","['813940', '813940']",['Executive Offices'],"['War', 'Jewish people', 'Propaganda', 'State of the Union Address', 'Truces & cease fires', 'Civilians']"
2955156083,World News: Ramadan Kicks Off in a Tense Jerusalem --- Israel says Hamas is seeking to use the Muslim holy month to foment unrest,2024-03-12,Newspapers,"['Jones, Rory', 'Abdel-Baqui, Omar']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.8,"['Hezbollah-Party of God', 'Palestinian National Authority', 'Hamas']","['813940', '921190', '813940']",['Religious Organizations'],"['Roadblocks', 'Ramadan', 'Muslims', 'Palestinian people', 'Religion', 'Militancy', 'Prime ministers', 'Mosques & temples', 'Truces & cease fires']"
2955156089,"U.S. News: As War Polarizes Columbia's Campus, Some Professors Are Accused of Bias",2024-03-12,Newspapers,"['Belkin, Douglas']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.3,"['Hamas', 'Columbia University']","['813940', '611310']",,"['Teaching', 'Students', 'College faculty', 'Public speaking', 'College campuses', 'Rape', 'Palestinian people', 'Indoctrination', 'Public health', 'Jewish people', 'Academic freedom', 'Colonialism', 'Sex crimes', 'College professors', 'Demonstrations & protests', 'Political polarization']"
2955156091,World News: Biden Adviser Navigates a World of Chaos,2024-03-12,Newspapers,"['Salama, Vivian', 'Lubold, Gordon', 'Siddiqui, Sabrina']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.7,"['Taliban', 'Hamas']","['813940', '813940']","['Executive Offices', 'National Security']","['Invasions', 'Suicide bombings', 'Presidents', 'Military withdrawals', 'Armed forces', 'Foreign policy', 'National security', 'Advisors']"
2955156099,Israeli Tech Founder Juggles Business and Battle Wounds --- War tests a pillar of the startup nation's economy,2024-03-12,Newspapers,"['Jones, Rory', 'Keller-Lynn, Carrie']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,['Hamas'],['813940'],['National Security'],"['Startups', 'Employees', 'Investors', 'Armed forces', 'Executives', 'Economic impact', 'War']"
2955156100,World News: U.S. Spy Report Sees Netanyahu's Leadership in Peril,2024-03-12,Newspapers,"['Strobel, Warren P']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.7,['Hamas'],['813940'],['Political Organizations'],"['Prime ministers', 'Political leadership']"
2955156101,Global Chaos or the Orange Peril?,2024-03-12,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.13,"['Congress', 'Hamas']","['921120', '813940']",['Executive Offices'],"['Polls & surveys', 'State of the Union Address', 'Political campaigns', 'Presidents', 'Voters', 'Foreign policy']"
2955207467,Haiti is in a state of anarchy,2024-03-12,Newspapers,"['DePetris, Daniel']",46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,9,['United Nations--UN'],['928120'],,"['Political transition', 'Aircraft', 'Violence', 'Power', 'Prime ministers', 'Politicians', 'Gangs', 'Diplomatic & consular services', 'Anarchism']"
2955207468,96th Academy Awards,2024-03-12,Newspapers,"['Phillips, Michael']",46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,7,,,,"['Nominations', 'Academy awards', 'Actors', 'Motion picture directors & producers', 'Sound design']"
2955526400,"On the Tripwire of a ‘Red Line,’ It’s Often Presidents Who Trip",2024-03-12,Newspapers,"['Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['New York Times Co', 'Hamas']","['513110', '516110', '516120', '813940']",,"['Political campaigns', 'Presidents', 'Biological & chemical weapons', 'Missiles', 'Nuclear weapons', 'Prime ministers']"
2955957435,A 'ghost country' and a forgotten people,2024-03-13,Newspapers,"['Ignatius, David']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.21,['International Crisis Group'],['813319'],,"['Peace negotiations', 'Displaced persons', 'Genocide']"
2955957440,Vessel heads toward Gaza with first aid shipment of war,2024-03-13,Newspapers,"['Bisset, Victoria', 'Sands, Leo', 'Taylor, Adam']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.17,"['United Nations--UN', 'World Central Kitchen']","['928120', '624210']",,"['Famine', 'Humanitarian aid', 'Food', 'Humanitarianism', 'Palestinian people', 'First aid']"
2955957446,"Hamas's top leaders have wide range of roles, locations",2024-03-13,Newspapers,"['Pietsch, Bryan', 'Brown, Cate']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.16,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Assassinations & assassination attempts', 'Political leadership', 'Prime ministers']"
2955957457,Biden seeks Teamsters endorsement in attempt to secure union voters,2024-03-13,Newspapers,,10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.8,,,,"['Strikes', 'State of the Union Address', 'Press conferences', 'Political campaigns', 'Nonunion', 'Working class', 'Presidential elections', 'Voters', 'Endorsements', 'Union leadership', 'Labor unions']"
2955957462,A Ramadan of 'sadness' as war-weary Gazans go hungry,2024-03-13,Newspapers,"['Berger, Miriam']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.13,['Hamas'],['813940'],,"['Hunger', 'War', 'Food', 'Ramadan', 'Humanitarianism', 'Palestinian people', 'Flour', 'Truces & cease fires']"
2955957470,Biden secures needed delegates,2024-03-13,Newspapers,"['Knowles, Hannah', 'Olorunnipa, Toluse']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,['Republican Party'],['813940'],,"['Primaries & caucuses', 'Nominations', 'State of the Union Address', 'Political conventions', 'Political campaigns', 'Election results', 'Presidential elections', 'Abortion', 'Voters', 'Immigration', 'Voter behavior']"
2955957497,Don't be a Ken about our country's dark history,2024-03-13,Newspapers,"['Robinson, Eugene']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.23,,,,"['Nazi era', 'Holocaust', 'Actors', 'Nuclear weapons', 'Motion picture directors & producers', 'Dehumanization', 'Academy awards']"
2955957529,Transcript of interview with Hur paints nuanced portrait,2024-03-13,Newspapers,"['Viser, Matt']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.10,"['Congress', 'Federal Bureau of Investigation--FBI']","['921120', '922120']",,"['Political campaigns', 'Vice Presidents', 'Boxes', 'Special counsels', 'Scandals', 'Classified information', 'Public prosecutors']"
2955957563,U.S. will send Ukraine $300 million in arms as further aid stays stalled,2024-03-13,Newspapers,"['Lamothe, Dan']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.12,"['Department of Defense', 'Congress-US', 'Senate-US']","['928110', '921120', '921120']",,"['Invasions', 'Military supplies', 'Presidents', 'Bipartisanship', 'Military aid', 'State of the Union Address', 'Armed forces']"
2955980309,THE WORLD; Ship carrying food from charity heads to Gaza; Spanish group departs Cyprus with aid from World Central Kitchen intended for distribution in north.,2024-03-13,Newspapers,"['Shurafa, Wafaa', 'Hadjicostis, Menelaos']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.3,"['Hamas', 'World Central Kitchen']","['813940', '624210']",,"['Humanitarian aid', 'Food', 'Humanitarianism', 'Palestinian people', 'Charities', 'Militancy', 'Military air strikes', 'Truces & cease fires']"
2955980320,"CITY &amp; STATE; In Bay Area, Harris focuses on stakes in election",2024-03-13,Newspapers,"['Wiley, Hannah']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,B.1,['Republican Party'],['813940'],,"['Alternative energy', 'State of the Union Address', 'Voters', 'Truces & cease fires', 'Political parties']"
2955980325,PERSPECTIVES; Why the U.S. is building a port for Gaza aid; Offshore pier project could take two months. Humanitarian groups say it doesn't address real problem.,2024-03-13,Newspapers,"['Bulos, Nabih']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.2,"['European Union', 'Department of the Army', 'Hamas', 'World Central Kitchen']","['926110', '928120', '928110', '813940', '624210']",,"['Ports', 'Meals', 'Humanitarianism', 'Armed forces', 'Food supply']"
2955980330,"THE NATION; Literary journal erupts over Israeli's essay on war; A Jewish writer's piece on her attempts to find empathy triggers mass resignations, uproar and retraction.",2024-03-13,Newspapers,"['Jarvie, Jenny']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.4,['Hamas'],['813940'],,"['Writers', 'Activists', 'Magazines', 'Books', 'Editors', 'Palestinian people', 'Antisemitism', 'Empathy', 'Zionism', 'Volunteers', 'Genocide', 'Truces & cease fires']"
2956011920,World-Wide,2024-03-13,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,,,,
2956011931,World News: First Barge Carrying Aid to Gaza Leaves Cyprus to Ease Food Crisis,2024-03-13,Newspapers,"['Kalin, Stephen', 'Faucon, Benoit']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.6,"['Hamas', 'World Central Kitchen']","['813940', '624210']",['National Security'],"['Humanitarianism', 'Armed forces', 'Palestinian people', 'Food supply']"
2956011940,Politics &amp; Ideas: The Dire Cost of 'Peace' in Ukraine,2024-03-13,Newspapers,"['Galston, William A']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.15,"['Mar-a-Lago Club', 'Senate-US']","['713910', '921120']",,"['Parliamentary procedure', 'Immigration', 'Border security', 'Military aid', 'Territorial issues', 'Military engagements', 'International relations-US']"
2956011943,TikTok Is Blindsided By Broad Support For Bill to Ban App,2024-03-13,Newspapers,"['Woo, Stu', 'Wells, Georgia', 'Huang, Raffaele']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,"['TikTok Inc', 'Congress', 'Hamas']","['518210', '921120', '813940']",['Legislative Bodies'],"['Bans', 'Bipartisanship', 'Video recordings', 'Legislators', 'Legislation', 'Lobbying', 'Congressional committees', 'Software', 'Social networks']"
2956011947,Biden Shrinks the U.S. Military,2024-03-13,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.16,"['Congress', 'Department of Defense']","['921120', '928110']","['Executive Offices', 'National Security']","['Military policy', 'Cold War', 'State of the Union Address', 'Defense spending', 'Budgets', 'Satellites', 'Military readiness', 'Armed forces']"
2956011948,Mansour Abbas Is an Arab and a Proud Israeli,2024-03-13,Newspapers,"['Varadarajan, Tunku']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.17,['Hamas'],['813940'],,"['Islam', 'Arab people', 'Politics', 'Rape', 'Palestinian people', 'Citizenship', 'Islamism', 'Zionism', 'Murders & murder attempts', 'Politicians', 'Kidnapping']"
2956011952,"World News: Hezbollah, Israel Trade Fire on Border --- Latest strikes come after Biden envoy visited Lebanon in a bid to ease tensions",2024-03-13,Newspapers,"['Chamseddine, Adam']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.6,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",,"['Militia groups', 'Truces & cease fires', 'Military engagements']"
2956011957,World News: Next Taiwan Vice President Takes Quiet Trip to Washington,2024-03-13,Newspapers,"['Wei, Lingling']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.7,,,"['Executive Offices', 'International Affairs']","['Presidential elections', 'Diplomatic & consular services', 'State visits']"
2956011964,World News: U.S. Finds Spare Cash To Provide Weaponry To Ukraine,2024-03-13,Newspapers,"['Youssef, Nancy A', 'Gordon, Michael R']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.8,"['Department of Defense', 'Congress']","['928110', '921120']","['National Security', 'Political Organizations']","['Military aid', 'Missiles', 'Political leadership', 'Armed forces', 'Government spending', 'Military weapons']"
2956011981,A TikTok Ban May Be Easier in Theory --- America has squeezed Chinese companies before -- but the social-media platform is a thornier issue,2024-03-13,Newspapers,"['Wong, Jacky']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,B.12,"['TikTok Inc', 'Bytedance Ltd']","['518210', '513210', '518210']",,"['Bans', 'Semiconductors', 'Social networks']"
2956055093,Israeli Real Estate Show At New Jersey Synagogue Draws Angry Protesters,2024-03-13,Newspapers,"['Leland, John', 'Dilawar, Arvind']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.17,,,,"['Palestinian people', 'Antisemitism', 'Synagogues', 'Jewish people', 'Demonstrations & protests', 'Religious orthodoxy', 'Torah', 'Real estate']"
2956055113,"Netanyahu's Rule 'May Be in Jeopardy,' U.S. Says",2024-03-13,Newspapers,"['Barnes, Julian E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.8,"['Hamas', 'Senate-US']","['813940', '921120']",,"['Humanitarianism', 'Intelligence gathering', 'Mindfulness', 'Hostage negotiations', 'Prime ministers', 'Hostages', 'Intelligence services', 'International relations-US']"
2956055114,Gaza Orphans Evacuated to West Bank,2024-03-13,Newspapers,"['Vinograd, Cassandra']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.9,['SOS Childrens Villages International'],['813319'],,"['Children & youth', 'Charities', 'Orphanages', 'Diplomatic & consular services', 'Orphans', 'Evacuations & rescues']"
2956055115,Israel Has No Choice but to Fight On,2024-03-13,Newspapers,"['Stephens, Bret']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.19,['Hamas'],['813940'],,"['Antisemitism', 'Bombings', 'War', 'Victimization', 'Humanitarianism', 'Palestinian people', 'Truces & cease fires', 'Military engagements', 'Military strategy']"
2956055120,Netanyahu Is Making Israel Radioactive,2024-03-13,Newspapers,"['Friedman, Thomas L']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.19,"['Palestinian National Authority', 'Hamas']","['921190', '813940']",,"['Desalination', 'Drinking water', 'Food', 'Humanitarianism', 'Prime ministers', 'Palestinian people', 'Military strategy']"
2956055123,"Senators Urge Biden to Stop Arming Israel, Citing Violation of Law",2024-03-13,Newspapers,"['Jimison, Robert']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.8,"['Hamas', 'Congress-US', 'Senate-US']","['813940', '921120', '921120']",,"['Humanitarian aid', 'Military aid', 'Humanitarianism', 'Foreign aid', 'Armed forces', 'Palestinian people']"
2956055140,Aid Ship Heads to Gaza as Hezbollah Takes Aim at Northern Israel,2024-03-13,Newspapers,"['Pronczuk, Monika', 'Gupta, Gaya', 'Levenson, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.9,"['Hezbollah-Party of God', 'United Nations--UN', 'European Union', 'Hamas', 'World Central Kitchen']","['813940', '928120', '926110', '928120', '813940', '624210']",,"['Palestinian people', 'Families & family life', 'Hostages', 'Truces & cease fires', 'Humanitarian aid', 'Food supply']"
2956055155,A 'Red Line' Can Be More Of a Smudge,2024-03-13,Newspapers,"['Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,['Hamas'],['813940'],,"['National security', 'Presidents', 'Missiles', 'Biological & chemical weapons', 'Nuclear weapons', 'Prime ministers', 'International relations-US']"
2956258318,House Passes Bill to Force TikTok Sale From Chinese Owner or Ban the App,2024-03-13,Newspapers,"['Maheshwari, Sapna', 'McCabe, David', 'Karni, Annie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['TikTok Inc', 'Bytedance Ltd', 'Senate-US']","['518210', '513210', '518210', '921120']",,"['Bans', 'Bipartisanship', 'National security', 'Legislators', 'Social networks', 'Freedom of speech', 'Presidents', 'Legislation', 'First Amendment-US', 'State court decisions']"
2956483153,Irish anger over Gaza may make for a tense White House St. Patrick's Day,2024-03-14,Newspapers,"['Ferguson, Amanda', 'Bellack, Marisa']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.7,['Sinn Fein'],['813940'],,"['Peace', 'Oppression', 'Humanitarianism', 'Palestinian people', 'Prime ministers', 'Politicians', 'Truces & cease fires']"
2956483170,"In House, dueling efforts to force vote on Ukraine aid",2024-03-14,Newspapers,"['Sotomayor, Marianna', 'Caldwell, Leigh Ann', 'Hauslohner, Abigail']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.13,"['Republican Party', 'Freedom Caucus', 'Hamas', 'Senate-US']","['813940', '813940', '813940', '921120']",,"['Bipartisanship', 'National security', 'Political leadership', 'Funding', 'Humanitarianism', 'Legislators', 'Border security', 'Legislation', 'Foreign partnerships', 'Military aid']"
2956483178,The Biden-Netanyahu rift goes much deeper than Rafah,2024-03-14,Newspapers,"['Ignatius, David']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.19,['Hamas'],['813940'],,"['Intelligence gathering', 'Threat assessment', 'Political leadership', 'Postwar reconstruction', 'International relations-US']"
2956483211,Ban on TikTok plows ahead,2024-03-14,Newspapers,"['LimaStrong, Cristiano', 'Bogage, Jacob', 'Alfaro, Mariana']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,"['TikTok Inc', 'Bytedance Ltd', 'Hamas', 'Congress-US', 'Senate-US']","['518210', '513210', '518210', '813940', '921120', '921120']",,"['Bans', 'Bipartisanship', 'National security', 'Legislators', 'Social networks', 'Proposals', 'Leadership', 'Legislation', 'Privacy', 'Congressional committees']"
2956483928,"Israel acknowledges strike on U.N. facility, says it targeted Hamas official",2024-03-14,Newspapers,"['Fahim, Kareem', 'Hudson, John', 'Soroka, Lior']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.12,"['Hamas', 'United Nations Relief & Works Agency for Palestine Refugees']","['813940', '624230', '928120']",,"['Humanitarianism', 'Military air strikes']"
2956507224,Risking Their Lives to Restore a Phone Network,2024-03-14,Newspapers,"['Rasgon, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,"['Palestinian National Authority', 'Hamas']","['921190', '813940']",,"['Computer centers', 'Cables', 'Blackouts', 'Infrastructure', 'Employees', 'Palestinian people', 'Communications networks', 'International organizations', 'Military air strikes', 'Armed forces', 'Telecommunications towers', 'Engineers']"
2956508567,E.U. Withdraws Sanctions Against Russian Tech Tycoon,2024-03-14,Newspapers,"['Kurmanaev, Anatoly']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.5,"['European Union', 'Yandex (search engine)']","['926110', '928120', '519290']",,"['Sanctions', 'Account aggregation']"
2956508568,Quote of the Day,2024-03-14,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.2,,,,
